NomeProduto,Categoria,Preco,Origem,QuantidadeVendida,Litros,ImpactoAmbiental
Avançado Oxigênio Eficiente Poderoso,Hidrogênio Líquido,195.0,Nacional,82,77.58,0.88
Exclusivo Hidrogênio Puro Eficiente,Oxigênio Líquido,205.0,Local,1344,60.44,6.41
Plus Hidrogênio Verde Avançado,Hidrogênio Líquido,233.0,Importado,222,17.02,4.61
Hiper Oxigênio Premium Avançado,Oxigênio Gasoso,188.0,Importado Exclusivo,812,,9.34
Exclusivo Oxigênio Puro Poderoso,Oxigênio Líquido,173.0,Importado,1309,49.73,7.35
Exclusivo Hidrogênio Puro Puro,Hidrogênio Gasoso,230.0,Local,797,,8.74
Avançado Oxigênio Eficiente Puro,Hidrogênio Gasoso,172.0,Local,216,,2.42
Max Hidrogênio Puro Verde,Oxigênio Gasoso,231.0,Nacional,1881,,2.17
Max Oxigênio Puro Extra,Hidrogênio Líquido,182.0,Internacional,247,32.38,9.96
Hiper Oxigênio Puro Verde,Hidrogênio Líquido,176.0,Importado Especial,620,26.6,9.5
Hiper Hidrogênio Puro Eficiente,Hidrogênio Gasoso,236.0,Local,1518,,9.93
Hiper Oxigênio Premium Essencial,Oxigênio Gasoso,189.0,Importado Exclusivo,719,,6.13
Plus Oxigênio Premium Extra,Oxigênio Gasoso,183.0,Internacional,625,,2.77
Exclusivo Hidrogênio Eficiente Extra,Oxigênio Líquido,210.0,Importado Especial,1867,86.57,7.5
Plus Oxigênio Premium Premium,Hidrogênio Líquido,187.0,Internacional,1272,93.22,4.71
Exclusivo Hidrogênio Puro Verde,Hidrogênio Gasoso,253.0,Importado Especial,956,,0.97
Mega Hidrogênio Verde Eficiente,Hidrogênio Gasoso,191.0,Nacional Premium,381,,5.48
Plus Oxigênio Premium Puro,Hidrogênio Líquido,132.0,Nacional,1845,85.39,7.84
Ultra Oxigênio Puro Verde,Hidrogênio Gasoso,168.0,Local,551,,9.36
Max Oxigênio Eficiente Essencial,Hidrogênio Gasoso,193.0,Nacional,1990,,3.85
Avançado Oxigênio Premium Puro,Hidrogênio Líquido,188.0,Local,1508,86.69,0.45
Super Oxigênio Premium Essencial,Hidrogênio Líquido,165.0,Importado Exclusivo,1878,10.98,8.33
Essencial Hidrogênio Verde Extra,Oxigênio Líquido,239.0,Local,1998,23.04,6.6
Hiper Hidrogênio Puro Poderoso,Hidrogênio Líquido,202.0,Internacional,270,32.74,0.27
Hiper Hidrogênio Eficiente Extra,Oxigênio Gasoso,237.0,Local,699,,9.6
Avançado Hidrogênio Puro Essencial,Hidrogênio Líquido,263.0,Importado Exclusivo,1523,98.92,6.34
Mega Hidrogênio Verde Poderoso,Oxigênio Gasoso,203.0,Importado Especial,1876,,5.93
Avançado Oxigênio Premium Poderoso,Hidrogênio Líquido,155.0,Local,895,59.71,0.61
Mega Oxigênio Eficiente Puro,Oxigênio Líquido,184.0,Nacional,727,56.24,1.67
Hiper Oxigênio Puro Premium,Oxigênio Gasoso,168.0,Nacional Premium,145,,4.18
Hiper Oxigênio Premium Puro,Hidrogênio Gasoso,160.0,Importado Especial,289,,1.14
Max Hidrogênio Eficiente Puro,Hidrogênio Gasoso,201.0,Importado Exclusivo,1796,,7.7
Hiper Oxigênio Eficiente Extra,Oxigênio Gasoso,209.0,Nacional Premium,943,,4.25
Hiper Hidrogênio Puro Verde,Oxigênio Líquido,207.0,Importado Exclusivo,817,45.39,3.16
Mega Oxigênio Premium Natural,Oxigênio Líquido,182.0,Importado Especial,1591,61.5,4.14
Hiper Oxigênio Premium Natural,Hidrogênio Líquido,198.0,Importado Especial,1783,40.26,4.49
Avançado Hidrogênio Verde Eficiente,Hidrogênio Gasoso,237.0,Internacional,1573,,2.95
Essencial Oxigênio Eficiente Puro,Oxigênio Gasoso,171.0,Importado Especial,515,,4.69
Hiper Hidrogênio Verde Essencial,Oxigênio Líquido,234.0,Nacional Premium,1630,98.5,6.99
Super Oxigênio Premium Extra,Hidrogênio Líquido,196.0,Internacional,870,61.9,9.13
Plus Hidrogênio Eficiente Puro,Oxigênio Líquido,217.0,Nacional Premium,1891,76.32,8.31
Max Hidrogênio Puro Premium,Oxigênio Líquido,225.0,Importado Especial,1441,28.58,9.21
Ultra Oxigênio Premium Poderoso,Hidrogênio Líquido,135.0,Importado Especial,1427,72.49,1.59
Super Oxigênio Premium Poderoso,Hidrogênio Líquido,149.0,Local,1204,26.14,9.28
Essencial Oxigênio Eficiente Essencial,Hidrogênio Líquido,172.0,Nacional Premium,1133,92.26,2.15
Max Oxigênio Puro Premium,Hidrogênio Gasoso,202.0,Importado Especial,1456,,8.94
Essencial Oxigênio Puro Poderoso,Oxigênio Gasoso,221.0,Importado Especial,665,,8.5
Max Hidrogênio Verde Avançado,Oxigênio Líquido,208.0,Importado,1451,56.05,8.21
Ultra Oxigênio Puro Poderoso,Hidrogênio Líquido,193.0,Nacional Premium,1479,32.47,9.97
Hiper Oxigênio Puro Eficiente,Hidrogênio Gasoso,172.0,Nacional Premium,1196,,2.7
Max Oxigênio Premium Puro,Hidrogênio Líquido,172.0,Importado Exclusivo,837,19.78,1.11
Hiper Hidrogênio Verde Essencial,Hidrogênio Líquido,235.0,Nacional Premium,1653,10.23,3.8
Max Oxigênio Puro Puro,Oxigênio Gasoso,169.0,Nacional Premium,1710,,0.19
Plus Oxigênio Puro Premium,Hidrogênio Gasoso,171.0,Nacional Premium,1145,,1.72
Avançado Oxigênio Eficiente Puro,Hidrogênio Gasoso,194.0,Internacional,422,,3.73
Super Hidrogênio Puro Avançado,Oxigênio Gasoso,242.0,Local,260,,9.8
Super Hidrogênio Verde Natural,Hidrogênio Gasoso,210.0,Internacional,1250,,6.14
Max Hidrogênio Eficiente Natural,Oxigênio Gasoso,257.0,Internacional,904,,3.2
Ultra Oxigênio Eficiente Eficiente,Hidrogênio Líquido,196.0,Nacional,508,16.24,6.51
Plus Oxigênio Eficiente Avançado,Oxigênio Líquido,189.0,Importado Especial,1988,65.32,1.08
Ultra Oxigênio Puro Natural,Oxigênio Gasoso,216.0,Internacional,1071,,1.16
Exclusivo Oxigênio Premium Puro,Hidrogênio Líquido,149.0,Nacional,1558,63.64,7.9
Exclusivo Hidrogênio Puro Natural,Oxigênio Líquido,237.0,Internacional,1124,98.42,1.81
Avançado Oxigênio Puro Verde,Hidrogênio Líquido,165.0,Importado Exclusivo,197,71.0,4.94
Mega Oxigênio Eficiente Extra,Oxigênio Líquido,185.0,Internacional,866,67.57,7.46
Ultra Hidrogênio Verde Puro,Oxigênio Gasoso,217.0,Importado Exclusivo,70,,7.59
Plus Oxigênio Eficiente Essencial,Hidrogênio Gasoso,204.0,Internacional,959,,6.91
Super Hidrogênio Verde Premium,Oxigênio Gasoso,212.0,Importado Exclusivo,1394,,5.53
Avançado Hidrogênio Eficiente Avançado,Oxigênio Gasoso,253.0,Importado Especial,1314,,7.74
Exclusivo Oxigênio Puro Avançado,Oxigênio Gasoso,188.0,Internacional,914,,3.93
Max Hidrogênio Eficiente Avançado,Oxigênio Líquido,199.0,Internacional,455,5.48,9.11
Max Hidrogênio Puro Puro,Oxigênio Gasoso,264.0,Nacional Premium,152,,7.24
Mega Oxigênio Eficiente Puro,Oxigênio Gasoso,209.0,Nacional Premium,262,,2.69
Exclusivo Oxigênio Eficiente Verde,Hidrogênio Gasoso,182.0,Importado Especial,1758,,0.47
Max Hidrogênio Puro Premium,Hidrogênio Líquido,244.0,Nacional,1690,21.04,3.73
Max Oxigênio Puro Poderoso,Hidrogênio Gasoso,230.0,Internacional,1289,,1.96
Plus Oxigênio Puro Premium,Hidrogênio Gasoso,208.0,Importado Exclusivo,1751,,6.07
Ultra Hidrogênio Puro Extra,Oxigênio Gasoso,212.0,Nacional,585,,5.02
Hiper Oxigênio Eficiente Verde,Oxigênio Gasoso,181.0,Local,1179,,1.61
Ultra Hidrogênio Eficiente Verde,Oxigênio Líquido,259.0,Nacional Premium,760,23.26,2.96
Mega Oxigênio Premium Premium,Hidrogênio Gasoso,173.0,Nacional,1231,,0.94
Avançado Oxigênio Premium Essencial,Hidrogênio Líquido,187.0,Nacional,414,97.07,4.07
Plus Oxigênio Premium Premium,Hidrogênio Líquido,199.0,Importado Especial,1133,97.63,0.09
Mega Oxigênio Premium Puro,Oxigênio Gasoso,193.0,Internacional,1575,,7.33
Exclusivo Hidrogênio Puro Premium,Hidrogênio Gasoso,215.0,Internacional,1880,,3.92
Essencial Oxigênio Puro Essencial,Oxigênio Gasoso,168.0,Importado Exclusivo,1921,,4.83
Super Oxigênio Eficiente Verde,Oxigênio Líquido,196.0,Importado Exclusivo,732,48.35,2.88
Mega Hidrogênio Verde Verde,Oxigênio Gasoso,231.0,Importado Exclusivo,1691,,7.05
Avançado Hidrogênio Verde Poderoso,Oxigênio Líquido,219.0,Importado Exclusivo,1656,13.65,1.48
Mega Oxigênio Eficiente Extra,Oxigênio Gasoso,217.0,Internacional,1147,,3.82
Plus Hidrogênio Eficiente Natural,Oxigênio Líquido,258.0,Internacional,681,29.91,9.62
Ultra Oxigênio Puro Premium,Hidrogênio Líquido,214.0,Local,350,32.8,1.48
Plus Oxigênio Premium Premium,Oxigênio Líquido,163.0,Internacional,728,52.66,3.68
Ultra Hidrogênio Verde Premium,Hidrogênio Gasoso,188.0,Importado Exclusivo,1718,,8.39
Plus Oxigênio Premium Essencial,Hidrogênio Gasoso,145.0,Importado Especial,1374,,5.95
Mega Oxigênio Premium Natural,Oxigênio Líquido,131.0,Local,1407,15.44,6.16
Max Hidrogênio Puro Puro,Oxigênio Gasoso,216.0,Local,645,,2.34
Essencial Hidrogênio Verde Verde,Oxigênio Líquido,184.0,Importado,196,83.02,7.82
Avançado Oxigênio Premium Natural,Hidrogênio Gasoso,159.0,Nacional Premium,1414,,0.9
Hiper Hidrogênio Verde Avançado,Hidrogênio Líquido,243.0,Importado,737,52.33,2.64
Exclusivo Oxigênio Premium Essencial,Oxigênio Líquido,131.0,Importado Especial,258,50.1,2.77
Essencial Hidrogênio Eficiente Poderoso,Oxigênio Gasoso,193.0,Nacional Premium,1846,,2.4
Hiper Hidrogênio Verde Extra,Hidrogênio Líquido,234.0,Internacional,102,9.62,3.94
Exclusivo Oxigênio Puro Premium,Oxigênio Gasoso,214.0,Internacional,373,,1.17
Exclusivo Hidrogênio Puro Poderoso,Oxigênio Líquido,251.0,Local,779,39.06,3.33
Hiper Hidrogênio Puro Poderoso,Hidrogênio Gasoso,222.0,Importado Exclusivo,425,,7.67
Max Oxigênio Premium Natural,Oxigênio Líquido,147.0,Nacional,1600,97.25,2.32
Avançado Hidrogênio Verde Avançado,Hidrogênio Líquido,248.0,Internacional,1620,18.84,6.63
Mega Hidrogênio Eficiente Puro,Oxigênio Gasoso,228.0,Local,1840,,5.0
Avançado Hidrogênio Puro Poderoso,Oxigênio Líquido,209.0,Nacional Premium,302,7.48,1.0
Avançado Oxigênio Puro Natural,Hidrogênio Gasoso,189.0,Local,1920,,9.54
Hiper Oxigênio Puro Puro,Oxigênio Gasoso,198.0,Internacional,943,,0.87
Essencial Oxigênio Puro Verde,Oxigênio Gasoso,212.0,Local,1413,,1.78
Ultra Oxigênio Puro Natural,Oxigênio Líquido,222.0,Importado Exclusivo,956,29.9,8.74
Plus Oxigênio Puro Eficiente,Hidrogênio Líquido,215.0,Importado,1456,41.01,7.96
Super Oxigênio Puro Natural,Oxigênio Gasoso,230.0,Local,864,,6.07
Hiper Oxigênio Puro Extra,Oxigênio Gasoso,210.0,Importado,748,,9.19
Super Hidrogênio Verde Eficiente,Oxigênio Líquido,243.0,Importado,71,60.12,0.97
Mega Hidrogênio Puro Verde,Hidrogênio Gasoso,262.0,Internacional,1862,,1.82
Ultra Oxigênio Premium Poderoso,Oxigênio Líquido,147.0,Nacional,924,96.79,5.08
Max Oxigênio Premium Avançado,Oxigênio Líquido,154.0,Nacional,88,25.34,7.85
Exclusivo Hidrogênio Verde Verde,Hidrogênio Gasoso,224.0,Importado Exclusivo,1632,,3.37
Mega Oxigênio Premium Eficiente,Oxigênio Gasoso,156.0,Importado Especial,1705,,0.13
Max Oxigênio Eficiente Verde,Hidrogênio Líquido,182.0,Importado Especial,862,25.33,3.73
Ultra Oxigênio Premium Eficiente,Hidrogênio Líquido,144.0,Local,1715,65.87,7.17
Mega Hidrogênio Puro Premium,Hidrogênio Líquido,231.0,Importado Exclusivo,102,91.69,6.25
Hiper Hidrogênio Verde Verde,Oxigênio Gasoso,213.0,Importado Especial,1401,,7.67
Super Hidrogênio Verde Eficiente,Oxigênio Líquido,202.0,Internacional,1646,65.13,1.78
Avançado Hidrogênio Puro Natural,Oxigênio Líquido,223.0,Nacional Premium,896,78.65,6.54
Ultra Hidrogênio Eficiente Essencial,Hidrogênio Líquido,194.0,Local,1100,51.07,7.32
Super Oxigênio Puro Verde,Oxigênio Líquido,201.0,Importado Especial,1095,97.63,9.85
Super Oxigênio Eficiente Poderoso,Oxigênio Líquido,175.0,Local,1718,21.36,7.15
Hiper Hidrogênio Puro Essencial,Hidrogênio Gasoso,244.0,Internacional,1471,,0.37
Avançado Oxigênio Puro Avançado,Hidrogênio Líquido,224.0,Importado Especial,1603,10.98,9.16
Super Hidrogênio Verde Extra,Hidrogênio Gasoso,207.0,Nacional Premium,316,,6.88
Ultra Oxigênio Puro Eficiente,Hidrogênio Líquido,185.0,Local,992,62.12,3.44
Mega Oxigênio Eficiente Natural,Oxigênio Gasoso,208.0,Importado Exclusivo,1476,,8.95
Avançado Hidrogênio Puro Poderoso,Oxigênio Líquido,265.0,Local,1800,20.9,0.2
Super Oxigênio Eficiente Natural,Hidrogênio Gasoso,164.0,Importado Especial,85,,0.12
Hiper Oxigênio Puro Puro,Oxigênio Líquido,194.0,Importado Exclusivo,1791,63.05,1.99
Ultra Hidrogênio Eficiente Natural,Hidrogênio Gasoso,232.0,Importado Especial,445,,0.77
Exclusivo Oxigênio Eficiente Puro,Oxigênio Gasoso,215.0,Importado Exclusivo,391,,0.04
Mega Hidrogênio Eficiente Extra,Hidrogênio Gasoso,209.0,Importado Especial,1586,,0.86
Plus Hidrogênio Eficiente Essencial,Oxigênio Gasoso,192.0,Local,1115,,5.78
Avançado Oxigênio Premium Avançado,Oxigênio Líquido,144.0,Nacional Premium,1528,32.29,4.97
Mega Oxigênio Puro Eficiente,Hidrogênio Gasoso,178.0,Importado Exclusivo,1380,,2.76
Ultra Oxigênio Premium Avançado,Oxigênio Gasoso,154.0,Importado Especial,626,,0.05
Hiper Hidrogênio Eficiente Natural,Oxigênio Gasoso,240.0,Importado Especial,1481,,5.48
Avançado Hidrogênio Verde Poderoso,Oxigênio Gasoso,192.0,Importado Especial,984,,0.44
Super Oxigênio Premium Essencial,Oxigênio Líquido,181.0,Nacional Premium,1128,94.8,3.05
Mega Hidrogênio Verde Natural,Oxigênio Gasoso,213.0,Importado Especial,122,,7.85
Essencial Hidrogênio Eficiente Premium,Hidrogênio Gasoso,199.0,Importado Exclusivo,1198,,9.08
Ultra Hidrogênio Verde Essencial,Hidrogênio Gasoso,244.0,Importado,1172,,1.89
Mega Hidrogênio Puro Puro,Hidrogênio Líquido,218.0,Nacional,1864,60.18,6.13
Avançado Hidrogênio Puro Avançado,Hidrogênio Gasoso,220.0,Nacional Premium,745,,3.79
Ultra Oxigênio Eficiente Essencial,Oxigênio Gasoso,220.0,Internacional,1223,,0.94
Plus Oxigênio Premium Verde,Hidrogênio Gasoso,139.0,Importado Especial,261,,4.29
Max Oxigênio Eficiente Poderoso,Oxigênio Gasoso,164.0,Importado Especial,696,,5.16
Super Oxigênio Premium Avançado,Oxigênio Líquido,139.0,Internacional,1272,36.32,5.39
Avançado Hidrogênio Eficiente Puro,Hidrogênio Gasoso,208.0,Nacional Premium,1988,,1.97
Mega Hidrogênio Verde Verde,Hidrogênio Gasoso,244.0,Nacional Premium,166,,0.83
Exclusivo Hidrogênio Verde Avançado,Oxigênio Líquido,183.0,Local,867,57.46,9.03
Mega Oxigênio Puro Verde,Oxigênio Líquido,195.0,Local,1987,13.96,2.55
Avançado Oxigênio Eficiente Natural,Oxigênio Gasoso,164.0,Nacional Premium,872,,6.8
Essencial Hidrogênio Puro Premium,Oxigênio Gasoso,201.0,Importado Exclusivo,1713,,1.04
Ultra Oxigênio Puro Puro,Oxigênio Gasoso,199.0,Importado,158,,4.48
Hiper Oxigênio Eficiente Avançado,Oxigênio Líquido,207.0,Nacional Premium,951,24.91,9.35
Exclusivo Hidrogênio Puro Eficiente,Oxigênio Gasoso,209.0,Local,177,,9.03
Plus Hidrogênio Puro Avançado,Oxigênio Gasoso,259.0,Importado Especial,1070,,0.74
Super Oxigênio Premium Premium,Oxigênio Gasoso,192.0,Importado Especial,388,,7.75
Ultra Hidrogênio Puro Natural,Hidrogênio Gasoso,231.0,Local,1231,,6.53
Essencial Oxigênio Eficiente Natural,Hidrogênio Gasoso,155.0,Importado Exclusivo,1782,,7.19
Ultra Oxigênio Premium Natural,Oxigênio Gasoso,194.0,Nacional,876,,4.03
Super Oxigênio Puro Eficiente,Hidrogênio Líquido,170.0,Internacional,979,72.84,1.07
Essencial Hidrogênio Verde Eficiente,Oxigênio Gasoso,193.0,Importado,1954,,1.9
Max Oxigênio Eficiente Verde,Oxigênio Gasoso,207.0,Internacional,1537,,5.58
Essencial Oxigênio Premium Natural,Oxigênio Líquido,171.0,Importado Especial,1956,56.22,0.82
Max Oxigênio Eficiente Essencial,Hidrogênio Gasoso,155.0,Nacional Premium,1432,,2.19
Super Hidrogênio Puro Essencial,Oxigênio Gasoso,225.0,Importado Especial,451,,8.99
Mega Oxigênio Eficiente Verde,Hidrogênio Gasoso,169.0,Importado Especial,1475,,3.64
Exclusivo Oxigênio Puro Poderoso,Hidrogênio Gasoso,173.0,Local,377,,6.96
Mega Hidrogênio Eficiente Avançado,Oxigênio Líquido,241.0,Internacional,294,96.5,6.11
Plus Hidrogênio Verde Avançado,Hidrogênio Gasoso,212.0,Importado,1527,,0.06
Mega Oxigênio Eficiente Verde,Oxigênio Gasoso,205.0,Local,900,,3.95
Max Hidrogênio Eficiente Natural,Oxigênio Gasoso,208.0,Local,1194,,8.88
Avançado Hidrogênio Verde Avançado,Hidrogênio Líquido,190.0,Internacional,1497,68.45,7.63
Ultra Hidrogênio Eficiente Verde,Hidrogênio Líquido,258.0,Internacional,1767,33.89,1.24
Essencial Oxigênio Premium Premium,Hidrogênio Líquido,138.0,Importado Exclusivo,1120,61.32,9.99
Max Oxigênio Premium Eficiente,Hidrogênio Gasoso,141.0,Nacional Premium,1310,,5.6
Avançado Hidrogênio Puro Poderoso,Oxigênio Gasoso,258.0,Nacional Premium,239,,9.8
Essencial Oxigênio Premium Natural,Oxigênio Líquido,139.0,Internacional,490,43.26,2.01
Avançado Hidrogênio Puro Extra,Oxigênio Líquido,210.0,Importado Especial,1232,22.55,6.81
Essencial Hidrogênio Puro Verde,Hidrogênio Líquido,202.0,Local,740,89.57,3.11
Essencial Hidrogênio Verde Premium,Oxigênio Gasoso,244.0,Nacional Premium,500,,1.39
Mega Hidrogênio Verde Puro,Hidrogênio Gasoso,216.0,Importado Especial,1162,,3.54
Plus Oxigênio Premium Avançado,Oxigênio Gasoso,158.0,Importado Especial,1665,,1.85
Hiper Hidrogênio Eficiente Extra,Hidrogênio Líquido,215.0,Importado Especial,738,12.02,0.68
Essencial Hidrogênio Verde Essencial,Oxigênio Gasoso,240.0,Importado Especial,983,,4.68
Essencial Oxigênio Puro Avançado,Hidrogênio Gasoso,208.0,Internacional,206,,3.1
Mega Hidrogênio Eficiente Natural,Oxigênio Gasoso,237.0,Local,838,,2.98
Mega Hidrogênio Puro Poderoso,Hidrogênio Gasoso,230.0,Nacional,1351,,6.4
Exclusivo Hidrogênio Verde Natural,Oxigênio Gasoso,220.0,Importado,1925,,4.21
Essencial Oxigênio Premium Puro,Hidrogênio Líquido,159.0,Importado Exclusivo,158,70.25,5.22
Hiper Oxigênio Eficiente Eficiente,Hidrogênio Líquido,194.0,Importado Exclusivo,978,23.89,8.76
Super Hidrogênio Puro Puro,Hidrogênio Líquido,218.0,Importado Exclusivo,1249,75.7,7.38
Super Hidrogênio Verde Essencial,Oxigênio Líquido,228.0,Nacional Premium,960,59.58,8.5
Plus Oxigênio Eficiente Extra,Hidrogênio Gasoso,195.0,Nacional Premium,995,,5.29
Essencial Oxigênio Eficiente Extra,Oxigênio Líquido,158.0,Local,1913,57.51,1.38
Ultra Hidrogênio Puro Puro,Hidrogênio Gasoso,270.0,Internacional,1751,,4.58
Super Oxigênio Eficiente Puro,Hidrogênio Líquido,157.0,Local,976,97.12,8.84
Ultra Hidrogênio Verde Premium,Oxigênio Gasoso,226.0,Importado Especial,1692,,7.86
Avançado Hidrogênio Verde Poderoso,Oxigênio Líquido,207.0,Importado,966,43.06,9.65
Super Hidrogênio Puro Avançado,Hidrogênio Gasoso,226.0,Local,1151,,4.77
Plus Oxigênio Eficiente Poderoso,Hidrogênio Gasoso,168.0,Local,1550,,8.38
Hiper Oxigênio Eficiente Premium,Hidrogênio Gasoso,165.0,Nacional,1801,,5.55
Plus Hidrogênio Puro Avançado,Oxigênio Líquido,270.0,Internacional,1177,8.53,7.07
Max Hidrogênio Eficiente Verde,Oxigênio Líquido,223.0,Importado Especial,1829,74.86,1.28
Avançado Oxigênio Premium Poderoso,Oxigênio Gasoso,177.0,Nacional Premium,743,,3.26
Max Hidrogênio Puro Extra,Hidrogênio Gasoso,219.0,Importado Especial,776,,3.35
Hiper Hidrogênio Eficiente Avançado,Oxigênio Gasoso,195.0,Nacional Premium,1575,,6.83
Mega Oxigênio Eficiente Natural,Oxigênio Líquido,173.0,Importado Exclusivo,875,41.66,5.45
Super Oxigênio Premium Extra,Hidrogênio Gasoso,171.0,Nacional,422,,1.99
Hiper Oxigênio Eficiente Natural,Oxigênio Gasoso,220.0,Importado Exclusivo,1034,,8.12
Avançado Oxigênio Eficiente Puro,Oxigênio Líquido,159.0,Importado Especial,1638,69.56,8.61
Mega Hidrogênio Puro Premium,Oxigênio Gasoso,224.0,Importado Especial,1116,,6.68
Mega Hidrogênio Verde Verde,Oxigênio Gasoso,213.0,Local,920,,4.26
Ultra Oxigênio Puro Premium,Hidrogênio Líquido,183.0,Internacional,1104,71.47,7.03
Max Oxigênio Eficiente Poderoso,Oxigênio Gasoso,208.0,Local,972,,4.04
Exclusivo Oxigênio Eficiente Premium,Oxigênio Líquido,169.0,Local,1264,19.34,0.22
Hiper Hidrogênio Eficiente Premium,Oxigênio Líquido,252.0,Local,1162,69.38,1.13
Avançado Hidrogênio Puro Extra,Oxigênio Líquido,243.0,Nacional,231,65.91,4.46
Ultra Oxigênio Eficiente Puro,Oxigênio Gasoso,189.0,Importado Especial,250,,4.49
Ultra Hidrogênio Verde Puro,Hidrogênio Líquido,196.0,Importado Especial,1807,88.23,1.15
Plus Hidrogênio Puro Verde,Hidrogênio Gasoso,266.0,Internacional,329,,8.28
Ultra Oxigênio Puro Poderoso,Oxigênio Gasoso,229.0,Importado Especial,1694,,0.78
Max Hidrogênio Eficiente Avançado,Oxigênio Líquido,253.0,Importado Exclusivo,1521,47.78,1.69
Avançado Hidrogênio Eficiente Verde,Oxigênio Líquido,259.0,Importado,650,21.52,4.13
Ultra Hidrogênio Verde Natural,Hidrogênio Líquido,234.0,Importado Exclusivo,1456,61.2,9.44
Ultra Hidrogênio Puro Verde,Hidrogênio Gasoso,221.0,Internacional,282,,1.93
Super Oxigênio Eficiente Verde,Oxigênio Gasoso,192.0,Nacional Premium,888,,9.19
Super Oxigênio Puro Eficiente,Oxigênio Gasoso,174.0,Nacional Premium,799,,3.55
Ultra Hidrogênio Puro Eficiente,Oxigênio Gasoso,251.0,Internacional,895,,8.94
Mega Oxigênio Eficiente Premium,Oxigênio Gasoso,223.0,Internacional,429,,3.61
Hiper Hidrogênio Eficiente Premium,Oxigênio Líquido,253.0,Importado Especial,1642,11.07,9.08
Mega Oxigênio Eficiente Essencial,Oxigênio Gasoso,164.0,Importado Exclusivo,473,,6.92
Plus Oxigênio Eficiente Avançado,Oxigênio Gasoso,213.0,Importado Exclusivo,503,,0.63
Essencial Oxigênio Eficiente Eficiente,Oxigênio Gasoso,174.0,Nacional,1574,,0.65
Exclusivo Oxigênio Eficiente Natural,Hidrogênio Líquido,174.0,Local,1191,27.11,8.15
Ultra Oxigênio Eficiente Avançado,Hidrogênio Gasoso,195.0,Nacional Premium,971,,7.1
Mega Hidrogênio Eficiente Extra,Oxigênio Gasoso,214.0,Importado Exclusivo,1624,,6.2
